,B,V
63751,16.228,15.346
63752,19.847,19.201
63753,22.443,20.969
63754,20.222,19.524
63755,18.46,17.889
63756,22.613,21.372
63757,20.771,19.864
63758,21.015,20.189
63759,18.274,17.709
63760,21.186,19.99
63761,21.282,20.333
63762,21.781,20.871
63763,21.779,20.888
63764,19.684,19.031
63765,16.703,15.899
63766,19.127,18.542
63767,19.44,18.849
63768,21.76,20.966
63769,22.871,21.295
63770,22.204,20.794
63771,,22.046
63772,20.981,20.102
63773,20.838,20.082
63774,21.91,20.736
63775,20.534,19.672
63776,21.998,20.841
63777,19.76,19.121
63778,19.583,19.008
63779,20.497,19.736
63780,22.007,20.845
63781,18.708,18.163
63782,18.991,18.441
63783,22.648,21.728
63784,19.406,18.73
63785,,22.285
63786,21.895,20.831
63787,23.344,22.027
63788,20.367,19.701
63789,19.267,18.702
63790,22.729,21.465
63791,22.961,21.69
63792,23.124,21.839
63793,21.044,20.288
63794,19.967,19.365
63795,21.643,20.598
63796,18.236,17.669
63797,20.964,20.135
63798,21.321,20.712
63799,21.29,20.374
63800,19.608,19.04
63801,22.047,21.123
63802,21.092,20.226
63803,19.681,19.095
63804,19.446,18.793
63805,21.409,20.145
63806,20.671,19.702
63807,,21.159
63808,21.905,20.77
63809,20.064,19.378
63810,19.356,18.744
63811,22.469,20.778
63812,19.505,18.935
63813,21.965,21.102
63814,20.161,19.45
63815,23.188,21.669
63816,22.323,21.218
63817,22.161,20.746
63818,19.972,19.365
63819,22.313,20.795
63820,22.713,21.102
63821,19.577,19.073
63822,20.83,19.948
63823,20.737,19.901
63824,18.877,18.33
63825,18.171,17.357
63826,21.261,20.383
63827,19.82,19.232
63828,21.651,20.735
63829,19.281,18.726
63830,21.056,20.366
63831,19.413,18.772
63832,20.893,20.114
63833,22.946,21.918
63834,,22.373
63835,20.324,19.631
63836,22.487,21.542
63837,21.464,20.517
63838,21.037,20.446
63839,18.69,18.13
63840,22.556,21.381
63841,19.799,19.239
63842,21.253,20.514
63843,20.185,19.483
63844,22.508,21.093
63845,20.935,20.189
63846,21.529,20.684
63847,20.956,20.055
63848,20.725,20.003
63849,19.885,19.163
63850,19.599,19.046
63851,19.779,19.246
63852,14.725,13.651
63853,19.821,19.161
63854,19.308,18.682
63855,19.465,18.85
63856,22.168,20.932
63857,21.283,20.382
63858,21.987,20.87
63859,,22.116
63860,19.931,19.2
63861,22.342,20.587
63862,19.812,19.132
63863,19.916,19.312
63864,21.092,20.378
63865,20.246,19.28
63866,21.765,20.99
63867,20.962,19.763
63868,21.966,20.687
63869,18.896,18.33
63870,19.295,18.8
63871,,21.2
63872,21.831,20.709
63873,20.943,20.019
63874,18.104,17.461
63875,,21.441
63876,19.866,18.844
63877,19.342,18.747
63878,19.681,18.99
63879,22.469,21.329
63880,21.183,20.625
63881,21.188,20.683
63882,19.666,19.05
63883,21.072,20.147
63884,21.008,20.155
63885,19.39,18.832
63886,19.203,18.641
63887,20.253,19.618
63888,20.245,19.681
63889,22.536,21.633
63890,20.254,19.597
63891,21.44,19.852
63892,19.259,18.698
63893,21.858,20.929
63894,20.567,19.932
63895,20.161,19.557
63896,19.036,18.509
63897,23.447,21.342
63898,19.564,19.078
63899,20.52,19.728
63900,21.396,20.479
63901,21.897,20.902
63902,21.012,20.15
63903,20.608,19.921
63904,,21.707
63905,22.049,21.275
63906,21.016,20.21
63907,21.421,20.334
63908,21.041,19.867
63909,20.161,19.502
63910,19.889,19.418
63911,20.882,20.28
63912,21.448,20.511
63913,19.674,19.055
63914,20.425,19.697
63915,19.312,18.787
63916,21.437,20.528
63917,22.317,20.977
63918,18.588,18.016
63919,19.593,19.008
63920,18.791,18.32
63921,20.255,19.503
63922,21.825,20.557
63923,19.224,18.624
63924,21.339,20.379
63925,21.222,20.574
63926,21.078,20.307
63927,20.392,19.708
63928,,
63929,18.927,18.494
63930,22.829,21.367
63931,20.933,20.37
63932,21.18,21.014
63933,19.345,18.701
63934,21.82,20.731
63935,19.401,18.82
63936,22.896,21.487
63937,20.415,19.725
63938,21.884,20.93
63939,19.309,18.707
63940,18.665,18.832
63941,18.203,17.331
63942,22.117,21.151
63943,20.893,20.086
63944,18.56,17.925
63945,20.657,19.844
63946,,22.119
63947,21.403,20.511
63948,23.443,21.545
63949,22.555,21.337
63950,20.495,19.905
63951,21.532,20.595
63952,,22.142
63953,19.317,18.741
63954,22.184,21.468
63955,21.86,20.973
63956,20.971,20.158
63957,23.524,21.736
63958,19.633,19.069
63959,20.952,20.23
63960,21.529,20.486
63961,21.675,21.071
63962,20.242,19.512
63963,22.372,20.907
63964,22.118,20.848
63965,21.23,20.274
63966,19.547,18.965
63967,,21.008
63968,21.507,20.376
63969,21.368,20.586
63970,19.529,18.97
63971,21.146,20.124
63972,18.759,18.124
63973,19.106,18.536
63974,21.059,20.13
63975,,19.096
63976,20.124,19.441
63977,20.926,20.064
63978,20.305,19.576
63979,20.696,19.964
63980,18.225,17.596
63981,23.214,21.659
63982,,21.034
63983,22.947,21.654
63984,19.935,19.355
63985,22.528,21.292
63986,21.112,20.351
63987,22.427,22.301
63988,19.45,18.866
63989,21.172,20.298
63990,21.176,20.5
63991,22.837,20.512
63992,18.427,17.838
63993,20.493,19.797
63994,19.938,19.3
63995,19.947,19.297
63996,22.255,21.352
63997,18.735,18.229
63998,20.909,20.099
63999,20.722,20.152
64000,22.058,21.541
64001,20.58,19.839
64002,22.982,21.843
64003,22.043,20.857
64004,17.715,16.991
64005,22.102,20.772
64006,18.714,18.199
64007,20.484,19.776
64008,22.078,20.845
64009,21.731,21.078
64010,19.829,19.264
64011,21.01,20.008
64012,20.245,19.467
64013,18.448,17.667
64014,,21.159
64015,21.995,21.148
64016,19.252,18.635
64017,18.836,18.252
64018,,20.565
64019,20.844,19.846
64020,20.231,19.417
64021,21.733,20.539
64022,19.527,18.888
64023,20.691,19.868
64024,22.783,20.902
64025,21.932,21.063
64026,19.663,19.04
64027,22.155,20.936
64028,,
64029,19.495,19.006
64030,19.599,18.953
64031,20.672,19.773
64032,19.792,19.184
64033,19.835,19.215
64034,20.331,19.639
64035,18.726,18.195
64036,22.682,21.149
64037,19.695,19.196
64038,18.01,17.341
64039,20.529,19.785
64040,18.881,18.303
64041,20.961,20.138
64042,20.802,20.009
64043,18.914,18.269
64044,22.346,21.125
64045,22.445,21.113
64046,19.983,19.328
64047,21.222,20.469
64048,20.01,19.512
64049,18.094,17.698
64050,22.792,21.675
64051,23.117,21.582
64052,19.661,19.039
64053,21.143,20.407
64054,21.035,20.289
64055,22.127,21.457
64056,19.954,19.373
64057,18.173,17.623
64058,19.945,19.383
64059,23.933,21.58
64060,21.15,20.245
64061,,22.42
64062,22.197,21.398
64063,22.17,20.964
64064,20.651,19.892
64065,22.653,21.474
64066,20.919,20.122
64067,19.672,19.112
64068,22.785,21.127
64069,20.463,19.74
64070,21.186,20.37
64071,21.958,21.16
64072,21.355,20.307
64073,,21.739
64074,22.183,21.552
64075,20.663,20.066
64076,20.35,19.534
64077,22.497,21.749
64078,21.206,20.193
64079,19.168,18.675
64080,20.532,19.837
64081,20.358,19.666
64082,18.98,18.3
64083,20.85,19.863
64084,21.32,20.224
64085,21.008,20.044
64086,20.937,20.154
64087,21.601,20.796
64088,20.502,19.812
64089,20.489,19.861
64090,19.529,18.98
64091,,21.503
64092,20.132,19.349
64093,20.144,19.348
64094,19.229,18.677
64095,21.069,20.039
64096,18.691,18.136
64097,18.016,17.552
64098,18.211,17.855
64099,21.693,21.102
64100,22.634,21.596
64101,19.13,18.555
64102,21.899,20.692
64103,21.018,20.233
64104,20.862,20.032
64105,23.035,21.305
64106,19.395,18.754
64107,21.816,20.802
64108,19.501,18.868
64109,20.822,19.899
64110,19.46,18.891
64111,21.665,20.69
64112,21.585,20.842
64113,19.084,18.546
64114,21.583,20.605
64115,21.929,21.047
64116,22.13,21.436
64117,23.206,21.773
64118,19.437,18.883
64119,19.843,19.285
64120,21.924,20.931
64121,19.454,18.884
64122,22.129,20.8
64123,21.605,20.882
64124,20.577,19.973
64125,19.972,19.117
64126,22.481,21.207
64127,18.719,18.163
64128,18.861,18.332
64129,22.114,20.972
64130,22.543,21.939
64131,21.927,20.68
64132,21.895,21.268
64133,22.165,21.129
64134,21.53,20.401
64135,19.266,18.743
64136,,21.163
64137,19.554,18.973
64138,,22.229
64139,20.573,19.829
64140,20.64,19.751
64141,,21.941
64142,19.248,18.585
64143,18.925,18.361
64144,21.8,20.778
64145,20.641,19.855
64146,19.575,18.988
64147,21.872,21.382
64148,20.5,19.527
64149,,21.341
64150,20.058,19.365
64151,18.402,17.729
64152,22.163,20.965
64153,18.624,18.063
64154,19.178,18.63
64155,19.657,19.079
64156,,20.512
64157,20.866,20.216
64158,13.832,12.798
64159,22.748,22.112
64160,19.086,18.513
64161,23.024,21.515
64162,20.834,20.069
64163,19.729,19.133
64164,21.097,20.364
64165,20.233,19.507
64166,,21.819
64167,18.924,17.666
64168,22.229,21.22
64169,21.524,20.757
64170,18.24,17.567
64171,23.005,21.334
64172,20.1,19.195
64173,22.631,21.426
64174,23.674,21.672
64175,22.59,21.808
64176,20.64,19.877
64177,18.979,18.417
64178,18.363,17.852
64179,22.265,21.419
64180,21.748,20.8
64181,20.975,20.143
64182,23.898,21.846
64183,18.974,18.452
64184,22.528,21.373
64185,21.574,20.843
64186,19.828,19.197
64187,21.149,20.283
64188,21.041,20.182
64189,20.633,19.946
64190,21.823,20.099
64191,20.316,19.661
64192,19.703,19.088
64193,21.875,20.501
64194,21.031,20.144
64195,18.861,18.336
64196,21.881,
64197,20.532,19.465
64198,,21.376
64199,23.269,21.037
64200,19.398,18.77
64201,15.88,14.976
64202,20.507,19.575
64203,22.363,21.801
64204,20.167,19.416
64205,19.837,19.232
64206,21.543,20.373
64207,21.72,21.307
64208,23.12,21.089
64209,18.229,17.439
64210,22.645,
64211,20.125,19.483
64212,22.737,21.925
64213,18.566,18.045
64214,21.033,20.133
64215,22.678,21.626
64216,19.598,19.024
64217,20.025,19.01
64218,19.658,19.058
64219,18.235,17.67
64220,23.022,22.082
64221,,22.196
64222,19.445,18.865
64223,23.446,22.019
64224,22.288,21.592
64225,22.914,21.704
64226,20.666,20.02
64227,19.856,19.261
64228,,21.88
64229,19.554,18.961
64230,19.362,18.817
64231,20.14,19.469
64232,22.372,21.168
64233,22.382,21.275
64234,22.23,20.833
64235,21.788,20.827
64236,19.319,18.692
64237,20.15,19.504
64238,21.456,20.366
64239,19.842,19.19
64240,22.804,21.112
64241,,21.828
64242,,
64243,18.809,18.165
64244,20.106,19.39
64245,21.564,21.299
64246,20.948,20.163
64247,,22.018
64248,20.52,19.648
64249,22.318,21.215
64250,20.474,19.644
64251,20.6,19.774
64252,22.566,21.522
64253,20.903,19.992
64254,20.998,20.347
64255,20.469,19.785
64256,20.994,20.124
64257,20.095,19.422
64258,19.864,19.228
64259,18.247,17.744
64260,21.606,20.751
64261,21.879,20.595
64262,19.576,18.873
64263,22.775,21.469
64264,22.237,20.738
64265,,21.97
64266,,21.662
64267,18.064,17.554
64268,21.921,20.942
64269,18.845,18.303
64270,20.967,20.238
64271,20.92,20.198
64272,21.453,20.581
64273,20.755,20.019
64274,22.292,20.764
64275,17.438,16.669
64276,18.749,17.993
64277,21.378,20.566
64278,22.228,21.406
64279,20.326,19.642
64280,18.964,18.468
64281,22.693,21.864
64282,23.074,21.537
64283,20.422,19.766
64284,21.274,20.447
64285,23.187,21.501
64286,21.654,21.4
64287,18.988,18.445
64288,21.428,20.46
64289,18.749,18.265
64290,18.235,17.718
64291,21.616,20.933
64292,19.967,19.453
64293,19.916,19.175
64294,19.656,19.013
64295,,20.793
64296,20.977,20.037
64297,18.908,18.311
64298,19.72,19.163
64299,18.802,18.236
64300,19.543,18.813
64301,21.664,20.754
64302,20.133,19.897
64303,19.683,19.063
64304,21.632,20.53
64305,19.852,19.196
64306,21.427,20.397
64307,18.308,
64308,20.467,20.059
64309,20.569,19.576
64310,21.313,20.712
64311,23.146,22.155
64312,21.614,21.172
64313,18.688,18.084
64314,,17.988
64315,20.979,19.878
64316,19.685,19.103
64317,21.456,20.429
64318,19.32,18.897
64319,22.381,
64320,22.148,20.931
64321,20.958,20.295
64322,18.262,17.551
64323,21.342,20.441
64324,22.109,21.458
64325,22.404,21.434
64326,15.263,15.223
64327,22.31,21.54
64328,19.959,19.0
64329,20.345,19.669
64330,22.368,21.203
64331,22.782,21.651
64332,21.386,20.558
64333,22.422,21.195
64334,21.851,21.174
64335,19.058,18.569
64336,20.897,20.026
64337,20.717,19.899
64338,20.944,19.927
64339,19.058,18.502
64340,,21.614
64341,21.252,20.425
64342,20.731,19.964
64343,18.84,18.294
64344,19.223,18.681
64345,21.62,21.105
64346,21.026,20.119
64347,19.164,18.655
64348,20.945,20.129
64349,21.391,20.193
64350,20.614,20.143
64351,21.145,20.361
64352,18.285,17.627
64353,18.158,17.537
64354,20.891,20.013
64355,20.639,19.961
64356,18.898,18.485
64357,20.19,19.434
64358,18.042,17.543
64359,21.94,21.101
64360,21.011,19.861
64361,22.696,21.157
64362,17.544,16.766
64363,21.746,20.468
64364,21.598,20.782
64365,,21.822
64366,18.887,18.364
64367,21.757,20.48
64368,22.545,20.764
64369,22.296,21.399
64370,20.054,19.245
64371,21.988,20.549
64372,22.066,20.551
64373,19.639,19.011
64374,20.343,19.652
64375,18.644,18.085
64376,18.885,18.322
64377,19.619,18.962
64378,22.875,21.816
64379,21.98,20.895
64380,21.93,20.972
64381,19.482,18.935
64382,21.832,21.001
64383,20.333,19.595
64384,20.72,19.986
64385,20.794,20.074
64386,22.52,21.589
64387,21.411,20.704
64388,20.564,20.001
64389,21.723,20.931
64390,22.416,20.957
64391,20.648,19.895
64392,17.324,16.52
64393,18.77,18.206
64394,23.89,21.586
64395,21.641,20.194
64396,18.734,18.2
64397,19.21,18.679
64398,21.335,20.209
64399,19.718,19.162
64400,20.919,20.076
64401,18.077,
64402,18.324,17.762
64403,20.108,19.435
64404,20.461,19.978
64405,17.931,17.357
64406,19.981,19.427
64407,19.664,19.098
64408,22.337,21.315
64409,21.593,20.963
64410,19.769,19.05
64411,20.013,19.473
64412,21.437,20.81
64413,21.369,20.304
64414,21.086,20.054
64415,,21.056
64416,20.938,20.144
64417,18.78,18.214
64418,19.733,19.096
64419,,21.43
64420,22.896,21.134
64421,21.04,20.204
64422,21.116,20.325
64423,21.068,20.171
64424,22.178,20.922
64425,19.808,19.139
64426,19.557,18.995
64427,21.987,20.937
64428,19.279,18.716
64429,20.446,19.659
64430,20.041,19.424
64431,16.568,16.64
64432,21.987,20.914
64433,20.951,20.159
64434,22.108,21.136
64435,19.616,19.104
64436,19.314,18.805
64437,21.885,20.715
64438,19.431,18.877
64439,21.858,20.754
64440,19.606,18.988
64441,22.096,21.458
64442,20.309,19.673
64443,20.239,19.577
64444,20.298,19.651
64445,22.146,20.738
64446,,
64447,19.459,18.877
64448,20.072,19.411
64449,18.983,18.211
64450,21.957,21.298
64451,18.223,17.592
64452,18.694,18.173
64453,20.813,19.727
64454,20.031,19.378
64455,21.168,20.202
64456,,20.736
64457,19.588,18.944
64458,16.183,15.313
64459,22.66,21.73
64460,,20.977
64461,18.723,18.129
64462,19.833,19.26
64463,19.287,18.682
64464,17.646,16.865
64465,20.023,19.387
64466,22.274,21.36
64467,21.97,21.078
64468,21.604,21.422
64469,19.696,18.998
64470,20.669,19.846
64471,18.389,17.64
64472,19.501,19.012
64473,,21.818
64474,22.631,21.687
64475,,21.707
64476,19.99,19.441
64477,20.613,19.832
64478,21.64,20.806
64479,21.101,20.139
64480,20.255,19.61
64481,23.151,21.704
64482,20.462,19.742
64483,19.395,18.801
64484,19.059,18.377
64485,19.886,19.151
64486,21.644,20.716
64487,19.465,18.857
64488,22.096,20.927
64489,20.238,19.434
64490,22.278,21.134
64491,22.085,21.139
64492,19.916,19.177
64493,20.905,20.138
64494,22.038,21.271
64495,20.342,19.553
64496,20.386,19.736
64497,22.739,21.994
64498,19.15,18.606
64499,21.653,20.875
64500,22.149,20.871
64501,22.936,21.576
64502,19.34,18.776
64503,20.731,20.015
64504,19.176,18.614
64505,18.582,17.977
64506,19.497,18.94
64507,20.386,19.623
64508,19.877,19.34
64509,22.187,20.507
64510,22.584,20.615
64511,,21.775
64512,20.965,20.482
64513,20.891,20.007
64514,20.302,19.52
64515,,22.361
64516,21.346,20.507
64517,18.866,18.296
64518,20.471,19.603
64519,22.919,21.309
64520,21.008,20.124
64521,21.998,20.74
64522,22.908,20.84
64523,20.716,20.141
64524,21.81,20.56
64525,20.89,20.142
64526,22.278,21.385
64527,22.487,21.769
64528,19.626,19.008
64529,20.9,20.156
64530,19.976,19.302
64531,21.665,20.394
64532,20.518,19.765
64533,20.953,20.248
64534,20.618,19.907
64535,21.132,20.323
64536,18.928,18.357
64537,22.821,21.012
64538,21.183,20.32
64539,22.065,21.107
64540,20.883,20.007
64541,21.005,20.226
64542,19.407,18.886
64543,22.476,21.372
64544,21.571,20.649
64545,21.563,20.762
64546,21.589,20.747
64547,22.489,21.168
64548,,21.678
64549,,
64550,20.842,20.015
64551,20.425,19.809
64552,20.672,20.014
64553,21.473,20.685
64554,19.489,18.982
64555,21.111,20.218
64556,21.616,20.995
64557,18.608,17.895
64558,19.705,19.066
64559,18.789,18.234
64560,19.934,19.355
64561,19.505,19.058
64562,20.578,19.909
64563,20.362,19.194
64564,19.803,19.104
64565,17.764,17.026
64566,19.835,19.096
64567,21.858,20.76
64568,17.572,16.872
64569,21.52,20.7
64570,22.034,20.766
64571,20.298,19.738
64572,19.31,18.666
64573,,21.52
64574,20.991,20.341
64575,22.314,21.31
64576,22.193,21.008
64577,20.638,19.914
64578,21.305,20.369
64579,22.423,21.265
64580,20.394,19.61
64581,20.805,19.912
64582,22.851,21.086
64583,19.744,19.065
64584,20.019,19.333
64585,20.255,19.542
64586,21.444,20.53
64587,16.97,16.232
64588,23.112,21.381
64589,20.916,20.093
64590,20.526,19.736
64591,22.481,21.255
64592,15.912,14.885
64593,19.265,18.691
64594,22.07,21.78
64595,19.597,18.986
64596,17.895,17.178
64597,19.757,19.068
64598,22.662,21.409
64599,19.427,18.772
64600,21.623,20.647
64601,21.43,20.552
64602,19.457,18.833
64603,21.091,20.412
64604,21.905,21.125
64605,22.306,21.082
64606,20.67,19.944
64607,22.22,21.238
64608,23.265,21.955
64609,19.035,18.528
64610,16.421,15.602
64611,19.311,18.776
64612,21.074,20.331
64613,21.375,20.407
64614,20.593,20.124
64615,18.236,17.609
64616,21.432,20.143
64617,16.539,15.691
64618,19.716,19.067
64619,21.781,20.523
64620,19.243,18.207
64621,17.542,16.796
64622,21.878,20.783
64623,,22.107
64624,19.313,18.705
64625,21.195,20.487
64626,22.48,21.257
64627,22.049,20.979
64628,22.742,21.239
64629,18.054,17.393
64630,21.691,20.644
64631,21.929,20.833
64632,20.676,19.809
64633,19.482,18.892
64634,18.925,18.427
64635,20.978,20.219
64636,20.413,19.666
64637,19.05,18.51
64638,22.568,21.456
64639,22.857,21.696
64640,20.718,20.15
64641,20.065,19.393
64642,20.892,20.066
64643,20.269,19.607
64644,19.911,19.267
64645,22.555,21.088
64646,21.375,20.619
64647,20.111,19.422
64648,23.17,21.907
64649,21.832,20.794
64650,22.822,21.299
64651,21.232,20.369
64652,18.31,17.697
64653,21.018,20.294
64654,20.989,20.259
64655,20.242,19.618
64656,18.617,18.105
64657,19.776,19.161
64658,,21.263
64659,21.691,20.571
64660,21.104,20.227
64661,19.866,19.246
64662,18.612,18.066
64663,14.811,14.731
64664,19.572,18.864
64665,18.903,18.329
64666,20.641,19.829
64667,,21.578
64668,18.282,17.729
64669,20.448,19.862
64670,19.731,19.007
64671,21.319,20.199
64672,19.776,19.058
64673,16.827,16.062
64674,,21.269
64675,,20.674
64676,21.622,20.848
64677,18.631,18.009
64678,18.094,17.66
64679,20.41,19.64
64680,21.215,20.258
64681,17.579,16.835
64682,,
64683,22.505,
64684,21.469,20.394
64685,20.11,19.322
64686,21.068,20.141
64687,19.018,18.471
64688,22.124,20.806
64689,19.234,18.678
64690,21.044,20.218
64691,20.479,19.971
64692,21.867,20.763
64693,17.973,17.268
64694,21.144,20.344
64695,18.56,17.992
64696,21.013,20.251
64697,18.501,17.922
64698,19.141,18.58
64699,19.055,18.49
64700,21.557,20.556
64701,20.722,20.537
64702,22.07,21.039
64703,19.874,19.2
64704,19.28,18.708
64705,22.752,21.454
64706,20.97,20.185
64707,20.416,19.934
64708,20.902,20.236
64709,20.827,19.755
64710,20.801,20.09
64711,20.093,19.445
64712,,
64713,,22.351
64714,19.688,19.078
64715,22.251,21.533
64716,20.71,20.184
64717,21.728,20.99
64718,21.745,
64719,21.669,21.03
64720,19.189,18.654
64721,21.973,21.552
64722,18.405,17.699
64723,19.059,18.519
64724,22.3,21.278
64725,21.284,20.283
64726,21.837,20.642
64727,20.316,19.659
64728,20.775,19.947
64729,,
64730,20.545,19.635
64731,19.607,19.116
64732,21.209,20.259
64733,19.441,18.877
64734,16.293,15.472
64735,21.347,20.465
64736,20.748,19.994
64737,21.745,20.547
64738,18.835,18.252
64739,19.438,18.92
64740,21.233,20.345
64741,18.926,18.357
64742,19.506,18.875
64743,,
64744,18.618,18.066
64745,20.023,19.358
64746,20.688,19.836
64747,18.926,18.15
64748,19.161,18.583
64749,19.788,19.034
64750,21.274,20.321
64751,22.704,21.393
64752,21.534,20.818
64753,21.325,20.16
64754,22.071,21.127
64755,20.08,19.501
64756,21.583,20.63
64757,22.788,21.672
64758,22.252,21.552
64759,20.289,19.568
64760,20.968,20.068
64761,20.235,19.617
64762,18.424,17.867
64763,,
64764,22.307,21.252
64765,,21.624
64766,20.76,19.995
64767,22.301,21.045
64768,22.497,21.519
64769,19.888,19.248
64770,20.67,19.84
64771,19.161,18.667
64772,20.496,19.761
64773,20.25,19.6
64774,22.081,21.237
64775,18.166,17.572
64776,22.349,21.622
64777,21.701,20.939
64778,19.581,19.199
64779,16.221,15.182
64780,19.675,19.0
