RAJ2000,_DEJ2000,n_Seq,Seq,RAJ2000,DEJ2000,pmRA,pmDE,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Icmag,e_Icmag
201.88799431,-47.56502859, , 90187,201.888007,-47.565038,  9.33,-10.36,      ,      ,22.211, 0.360,20.993, 0.071,19.901, 0.234
201.85985117,-47.56507303, , 90188,201.859840,-47.565056, -8.25, 18.51,      ,      ,      ,      ,20.512, 0.207,19.329, 0.144
201.84350203,-47.56503266, , 90189,201.843499,-47.565033, -2.32, -0.43,      ,      ,21.907, 0.245,20.961, 0.201,19.920, 0.142
201.82714048,-47.56501135, , 90190,201.827138,-47.565015, -1.79, -3.99,      ,      ,21.814, 0.415,20.755, 0.238,19.824, 0.153
201.82019821,-47.56507408, , 90191,201.820212,-47.565070, 10.14,  4.46,19.469, 0.150,19.748, 0.054,19.160, 0.031,18.328, 0.056
201.81184088,-47.56502571, , 90192,201.811840,-47.565023, -0.65,  2.90,18.109, 0.053,18.415, 0.031,17.886, 0.017,17.092, 0.028
201.80841482,-47.56503856, , 90193,201.808416,-47.565037,  0.95,  1.77,18.057, 0.049,18.296, 0.022,17.740, 0.025,16.965, 0.018
201.79716700,-47.56506929, , 90194,201.797165,-47.565069, -1.48,  0.44,17.555, 0.099,17.898, 0.037,17.238, 0.022,16.326, 0.012
201.79087173,-47.56503225, , 90195,201.790882,-47.565029,  7.54,  3.68,      ,      ,21.527, 0.207,20.789, 0.107,      ,
201.77919683,-47.56507777, , 90196,201.779207,-47.565074,  7.47,  4.25,20.354, 0.216,21.005, 0.342,19.952, 0.080,19.045, 0.049
201.76799397,-47.56504726, , 90197,201.767995,-47.565048,  0.76, -0.87,17.769, 0.129,18.019, 0.073,17.373, 0.019,16.436, 0.008
201.75837538,-47.56506811, , 90198,201.758380,-47.565074,  3.41, -6.32,20.745, 0.292,21.148, 0.571,19.976, 0.105,19.192, 0.106
201.73462109,-47.56502282, , 90199,201.734609,-47.565018, -9.01,  5.21,      ,      ,20.941, 0.156,20.094, 0.170,19.083, 0.154
201.71857533,-47.56502063, , 90200,201.718575,-47.565021, -0.24, -0.53,16.879, 0.015,16.837, 0.018,16.032, 0.013,14.998, 0.014
201.71358364,-47.56500003, , 90201,201.713582,-47.565000, -1.25,  0.03,20.641, 0.786,20.097, 0.433,19.819, 0.189,19.095, 0.224
201.71322054,-47.56502655, , 90202,201.713211,-47.565024, -6.96,  2.91,19.073, 0.077,19.619, 0.145,18.886, 0.039,18.088, 0.045
201.70628647,-47.56502018, , 90203,201.706287,-47.565021,  0.35, -1.02,19.728, 0.175,19.744, 0.109,19.108, 0.056,18.258, 0.066
201.70344712,-47.56503707, , 90204,201.703448,-47.565034,  0.69,  3.48,19.993, 0.263,19.924, 0.093,19.209, 0.056,18.222, 0.035
201.69635578,-47.56502530, , 90205,201.696339,-47.565016,-12.47, 10.05,18.469, 0.203,18.583, 0.054,17.945, 0.134,17.314, 0.102
201.69087438,-47.56505702, , 90206,201.690884,-47.565052,  7.02,  5.55,19.029, 0.180,19.278, 0.111,18.627, 0.015,17.863, 0.058
201.68535571,-47.56498618, , 90207,201.685353,-47.564986, -1.96,  0.07,18.012, 0.063,      ,      ,17.662, 0.034,16.873, 0.058
201.67828721,-47.56497670, , 90208,201.678308,-47.564980, 15.39, -3.61,20.443, 0.910,      ,      ,19.363, 0.144,18.708, 0.280
201.67248924,-47.56502025, , 90209,201.672493,-47.565015,  2.82,  5.75,20.177, 0.275,20.581, 0.152,19.892, 0.220,19.072, 0.165
201.66670435,-47.56499267, , 90210,201.666718,-47.564987, 10.12,  6.27,      ,      ,20.423, 0.252,19.644, 0.242,18.862, 0.362
201.66574837,-47.56501961, , 90211,201.665750,-47.565020,  1.20, -0.43,16.466, 0.020,16.466, 0.013,15.669, 0.013,14.647, 0.019
201.64457149,-47.56498799, , 90212,201.644569,-47.564990, -1.92, -2.20,20.733, 0.149,21.181, 0.455,20.026, 0.138,19.132, 0.123
201.64262208,-47.56497089, , 90213,201.642622,-47.564972, -0.10, -1.15,20.234, 0.235,20.577, 0.173,19.762, 0.096,18.938, 0.103
201.64133758,-47.56493562, , 90214,201.641339,-47.564934,  0.97,  1.89,18.545, 0.091,18.837, 0.069,18.266, 0.025,17.546, 0.038
201.63584172,-47.56494264, , 90215,201.635841,-47.564943, -0.45, -0.46,17.620, 0.060,17.731, 0.036,16.992, 0.016,16.000, 0.025
201.63344541,-47.56494172, , 90216,201.633449,-47.564943,  2.57, -1.46,20.034, 0.442,20.189, 0.225,19.445, 0.087,18.648, 0.092
201.60042674,-47.56493875, , 90217,201.600432,-47.564941,  3.84, -2.58,      ,      ,22.207, 0.129,21.399, 0.281,20.382, 0.322
201.57952986,-47.56487049, , 90218,201.579527,-47.564877, -2.15, -7.06,19.106, 0.083,19.344, 0.105,18.833, 0.059,18.039, 0.078
201.53741035,-47.56480784, , 90219,201.537404,-47.564809, -4.77, -1.15,      ,      ,21.484, 0.200,20.542, 0.072,19.575, 0.059
201.52628515,-47.56479068, , 90220,201.526284,-47.564779, -0.93, 12.90,      ,      ,22.488, 0.348,20.941, 0.094,19.696, 0.165
201.50591568,-47.56472662, , 90221,201.505933,-47.564732, 12.83, -5.83,      ,      ,23.078, 0.303,21.615, 0.100,20.486, 0.134
201.48135197,-47.56468352, , 90222,201.481348,-47.564677, -2.89,  7.20,19.218, 0.081,18.948, 0.013,18.138, 0.012,17.234, 0.016
201.47802621,-47.56466893, , 90223,201.478011,-47.564655,-11.15, 15.24,      ,      ,20.679, 0.043,19.459, 0.025,17.997, 0.020
201.47503404,-47.56464303, , 90224,201.475034,-47.564644, -0.11, -0.94,15.238, 0.033,15.345, 0.015,15.317, 0.009,15.171, 0.006
201.47067932,-47.56473740, , 90225,201.470652,-47.564752,-20.21,-15.91,21.217, 0.598,21.278, 0.348,20.331, 0.380,19.479, 0.140
201.46193647,-47.56464064, , 90226,201.461931,-47.564643, -3.96, -2.64,19.434, 0.078,19.746, 0.028,19.096, 0.013,18.364, 0.060
201.44456137,-47.56459311, , 90227,201.444564,-47.564596,  1.86, -3.28,      ,      ,      ,      ,21.876, 0.096,20.878, 0.235
201.44257149,-47.56457738, , 90228,201.442562,-47.564568, -7.05, 10.20,20.854, 0.383,20.160, 0.061,19.458, 0.025,18.561, 0.026
201.43082766,-47.56452477, , 90229,201.430846,-47.564523, 13.62,  1.88,      ,      ,22.942, 0.418,21.842, 0.245,20.458, 0.075
201.39544635,-47.56443566, , 90230,201.395445,-47.564437, -1.00, -1.41,      ,      ,22.451, 0.236,21.265, 0.056,20.279, 0.178
201.33616820,-47.56421513, , 90231,201.336167,-47.564217, -0.93, -1.98,18.701, 0.025,19.028, 0.034,18.453, 0.014,17.797, 0.051
202.01278258,-47.56481770, , 90234,202.012788,-47.564816,  4.04,  1.74,      ,      ,21.869, 0.167,21.159, 0.089,20.138, 0.189
201.99653994,-47.56484401, , 90235,201.996543,-47.564845,  2.30, -1.08,      ,      ,19.262, 0.026,18.687, 0.013,17.893, 0.029
201.98274556,-47.56483510, , 90236,201.982713,-47.564853,-24.00,-19.65,      ,      ,23.133, 0.783,21.649, 0.095,20.768, 0.434
201.97174473,-47.56485755, , 90237,201.971740,-47.564855, -3.49,  2.79,      ,      ,22.662, 0.331,21.842, 0.176,21.146, 0.849
201.92880268,-47.56491873, , 90238,201.928791,-47.564924, -8.54, -5.64,      ,      ,23.202, 0.446,21.629, 0.271,20.583, 0.232
201.90529651,-47.56497453, , 90239,201.905298,-47.564972,  1.14,  2.83,19.740, 0.159,19.590, 0.028,18.836, 0.020,17.947, 0.025
201.88423414,-47.56494545, , 90240,201.884241,-47.564942,  5.15,  3.84,      ,      ,21.836, 0.396,20.651, 0.105,19.630, 0.182
201.85706667,-47.56495078, , 90241,201.857063,-47.564951, -2.67, -0.36,20.110, 0.084,20.522, 0.058,19.729, 0.040,18.866, 0.077
201.85608260,-47.56497167, , 90242,201.856085,-47.564973,  1.77, -1.52,20.119, 0.081,20.652, 0.117,19.848, 0.058,18.941, 0.041
201.85276313,-47.56495915, , 90243,201.852759,-47.564955, -3.13,  4.54,      ,      ,21.381, 0.127,20.558, 0.068,19.730, 0.259
201.80722904,-47.56494972, , 90244,201.807229,-47.564951, -0.11, -1.52,19.123, 0.137,19.461, 0.131,18.880, 0.046,18.148, 0.084
201.79381760,-47.56497357, , 90245,201.793810,-47.564973, -5.61,  0.56,19.764, 0.206,20.037, 0.171,19.210, 0.028,18.374, 0.081
201.78557445,-47.56495636, , 90246,201.785560,-47.564952,-10.67,  4.83,20.596, 0.476,20.840, 0.069,20.020, 0.163,19.031, 0.141
201.78002061,-47.56499403, , 90247,201.780032,-47.564988,  8.37,  6.54,      ,      ,21.872, 0.220,21.135, 0.329,20.635, 0.470
201.77891326,-47.56499558, , 90248,201.778908,-47.564988, -3.84,  8.23,      ,      ,21.743, 0.200,20.793, 0.088,19.928, 0.320
201.74740950,-47.56498277, , 90249,201.747411,-47.564969,  1.19, 15.19,18.386, 0.105,18.726, 0.125,18.227, 0.092,17.523, 0.120
201.73210403,-47.56493453, , 90250,201.732111,-47.564937,  5.23, -2.64,21.200, 0.537,21.202, 0.356,20.295, 0.124,19.303, 0.189
201.73047328,-47.56496824, , 90251,201.730481,-47.564966,  5.78,  2.33,21.065, 1.182,21.032, 0.115,20.379, 0.109,19.465, 0.136
201.72769369,-47.56494793, , 90252,201.727688,-47.564936, -4.16, 12.93,      ,      ,21.043, 0.126,20.322, 0.096,19.485, 0.229
201.71632519,-47.56496393, , 90253,201.716326,-47.564964,  0.68,  0.05,18.781, 0.069,19.115, 0.129,18.461, 0.040,17.663, 0.082
201.71223336,-47.56498804, , 90254,201.712235,-47.564997,  1.21, -9.74,19.604, 0.368,19.500, 0.031,18.952, 0.037,18.256, 0.105
201.70700590,-47.56495246, , 90255,201.707008,-47.564935,  1.59, 19.11,20.774, 0.341,20.696, 0.082,20.070, 0.062,19.182, 0.053
201.66698814,-47.56493510, , 90256,201.666986,-47.564935, -1.50,  0.11,19.041, 0.181,19.432, 0.041,18.823, 0.070,17.991, 0.055
201.66083890,-47.56494086, , 90257,201.660839,-47.564943, -0.01, -2.40,18.854, 0.526,18.584, 0.026,18.021, 0.026,17.264, 0.021
201.65260648,-47.56489010, , 90258,201.652610,-47.564883,  2.60,  7.71,      ,      ,21.283, 0.218,20.373, 0.094,19.606, 0.140
201.65196253,-47.56491691, , 90259,201.651979,-47.564923, 12.08, -6.72,      ,      ,21.222, 0.395,20.001, 0.115,19.173, 0.135
201.64547632,-47.56495556, , 90260,201.645486,-47.564929,  7.23, 29.18,      ,      ,21.304, 0.286,20.372, 0.144,19.298, 0.121
201.63209960,-47.56490596, , 90261,201.632103,-47.564902,  2.55,  4.39,19.610, 0.217,19.912, 0.059,19.341, 0.039,18.600, 0.064
201.62822236,-47.56489584, , 90262,201.628226,-47.564895,  2.77,  0.92,19.327, 0.085,19.557, 0.050,18.985, 0.022,18.140, 0.045
201.62790886,-47.56488929, , 90263,201.627909,-47.564893,  0.02, -4.12,      ,      ,21.355, 0.063,20.345, 0.137,19.186, 0.199
201.62604783,-47.56486727, , 90264,201.626057,-47.564868,  6.73, -0.86,20.528, 0.073,20.989, 0.260,20.217, 0.136,19.406, 0.142
201.61903769,-47.56489730, , 90265,201.619037,-47.564895, -0.55,  2.52,18.523, 0.062,18.768, 0.021,18.282, 0.018,17.625, 0.039
201.61168085,-47.56485289, , 90266,201.611680,-47.564851, -0.63,  1.95,18.026, 0.027,18.277, 0.010,17.665, 0.009,16.859, 0.021
201.58738157,-47.56484295, , 90267,201.587381,-47.564843, -0.34, -0.12,16.924, 0.022,17.042, 0.007,16.265, 0.009,15.258, 0.010
201.58101650,-47.56478961, , 90268,201.581014,-47.564789, -1.93,  0.79,19.496, 0.147,19.682, 0.037,19.032, 0.034,18.193, 0.027
201.56956708,-47.56480566, , 90269,201.569558,-47.564800, -6.66,  6.19,      ,      ,22.584, 0.961,21.320, 0.412,20.184, 0.241
201.56229912,-47.56480300, , 90270,201.562309,-47.564807,  7.21, -4.32,20.542, 0.258,21.049, 0.258,20.087, 0.074,19.242, 0.085
201.56156605,-47.56476088, , 90271,201.561556,-47.564759, -7.34,  2.18,20.262, 0.297,20.518, 0.058,19.864, 0.062,18.994, 0.068
201.55100058,-47.56473095, , 90272,201.551012,-47.564741,  8.39,-11.12,      ,      ,22.702, 0.178,21.976, 0.266,20.801, 0.156
201.54134122,-47.56476468, , 90273,201.541335,-47.564764, -4.59,  0.87,18.041, 0.029,17.950, 0.008,17.177, 0.014,16.255, 0.007
201.52182290,-47.56467628, , 90274,201.521826,-47.564677,  2.37, -0.73,      ,      ,22.524, 0.309,21.118, 0.137,19.922, 0.056
201.51622800,-47.56470498, , 90275,201.516231,-47.564709,  2.30, -4.28,20.170, 0.255,20.191, 0.074,19.597, 0.052,18.829, 0.022
201.51383562,-47.56466248, , 90276,201.513850,-47.564667, 10.62, -4.88,21.616, 0.478,21.775, 0.238,20.644, 0.042,19.676, 0.081
201.49478888,-47.56461994, , 90277,201.494793,-47.564623,  3.08, -3.41,20.439, 0.099,20.726, 0.087,19.951, 0.027,19.122, 0.103
201.48474848,-47.56461811, , 90278,201.484746,-47.564619, -1.75, -0.85,20.754, 0.088,21.005, 0.088,20.378, 0.071,19.577, 0.055
201.45983930,-47.56458803, , 90279,201.459840,-47.564590,  0.52, -2.16,      ,      ,22.309, 0.179,21.540, 0.096,20.530, 0.198
201.45578333,-47.56454071, , 90280,201.455788,-47.564536,  3.49,  5.03,20.106, 0.125,20.340, 0.126,19.450, 0.030,18.572, 0.079
201.45036675,-47.56455585, , 90281,201.450371,-47.564567,  3.22,-12.14,22.034, 0.442,21.876, 0.158,20.988, 0.230,20.001, 0.181
201.43652646,-47.56453142, , 90282,201.436527,-47.564533,  0.36, -1.79,21.185, 0.083,21.496, 0.180,20.452, 0.052,19.560, 0.126
201.42435649,-47.56443913, , 90283,201.424345,-47.564444, -8.48, -5.21,      ,      ,22.531, 0.509,21.045, 0.086,20.014, 0.113
201.42126608,-47.56447890, , 90284,201.421289,-47.564455, 16.84, 26.15,      ,      ,23.166, 0.270,21.718, 0.135,20.649, 0.211
201.40439253,-47.56439761, , 90285,201.404391,-47.564400, -1.05, -2.62,19.256, 0.026,19.571, 0.014,18.988, 0.015,18.232, 0.027
201.39490292,-47.56437398, , 90286,201.394933,-47.564370, 22.25,  4.36,      ,      ,      ,      ,22.095, 0.221,20.858, 0.218
201.37479076,-47.56432000, , 90287,201.374808,-47.564326, 12.77, -6.69,      ,      ,22.569, 0.246,21.455, 0.143,20.391, 0.141
201.35580118,-47.56427983, , 90288,201.355808,-47.564285,  5.08, -5.66,      ,      ,22.281, 0.174,21.289, 0.081,20.290, 0.285
202.01997572,-47.56475561, , 90289,202.019979,-47.564739,  2.34, 18.30,      ,      ,23.299, 0.306,21.785, 0.170,20.829, 0.478
202.00441469,-47.56476973, , 90290,202.004410,-47.564772, -3.46, -2.42,      ,      ,21.017, 0.063,20.319, 0.028,19.479, 0.087
201.98160756,-47.56478086, , 90291,201.981592,-47.564801,-11.53,-22.16,      ,      ,22.388, 0.158,21.388, 0.102,20.373, 0.342
201.96823039,-47.56477090, , 90292,201.968203,-47.564778,-20.18, -7.83,      ,      ,22.459, 0.348,21.457, 0.195,20.363, 0.119
201.96426209,-47.56480780, , 90293,201.964258,-47.564805, -2.98,  3.06,      ,      ,21.406, 0.261,20.541, 0.019,19.560, 0.075
201.96319075,-47.56479047, , 90294,201.963191,-47.564791,  0.27, -0.70,15.455, 0.018,16.652, 0.009,16.916, 0.007,17.053, 0.016
201.95759094,-47.56483988, , 90295,201.957598,-47.564839,  5.25,  1.08,20.555, 0.120,20.861, 0.084,20.124, 0.036,19.289, 0.141
201.94928432,-47.56482924, , 90296,201.949273,-47.564842, -8.32,-13.90,      ,      ,      ,      ,22.078, 0.137,20.252, 0.163
201.93564806,-47.56481838, , 90297,201.935645,-47.564814, -2.26,  4.91,21.745, 0.080,21.668, 0.173,20.729, 0.115,19.722, 0.113
201.93349362,-47.56480516, , 90298,201.933499,-47.564804,  3.89,  1.39,      ,      ,22.473, 0.375,21.251, 0.123,20.369, 0.229
201.93265380,-47.56485566, , 90299,201.932645,-47.564864, -6.50, -9.00,      ,      ,22.986, 0.405,22.185, 0.259,20.823, 0.238
201.93064186,-47.56483961, , 90300,201.930638,-47.564841, -2.81, -1.64,20.009, 0.110,20.063, 0.034,19.383, 0.028,18.598, 0.084
201.92311651,-47.56485196, , 90301,201.923108,-47.564848, -6.24,  4.27,      ,      ,22.513, 0.363,21.368, 0.154,20.377, 0.253
201.91675444,-47.56485907, , 90302,201.916754,-47.564859, -0.41,  0.20,18.785, 0.068,19.040, 0.020,18.456, 0.014,17.676, 0.026
201.90972489,-47.56486934, , 90303,201.909728,-47.564866,  2.34,  3.53,19.738, 0.150,19.989, 0.046,19.372, 0.036,18.538, 0.035
201.90916561,-47.56487072, , 90304,201.909165,-47.564871, -0.45, -0.43,17.021, 0.029,18.144, 0.010,18.354, 0.008,18.521, 0.041
201.89226729,-47.56488827, , 90305,201.892277,-47.564882,  7.13,  6.92,20.071, 0.085,20.445, 0.068,19.790, 0.045,18.983, 0.105
201.88992369,-47.56490288, , 90306,201.889918,-47.564900, -4.16,  3.15,21.147, 0.448,21.311, 0.168,20.421, 0.068,19.482, 0.108
201.88352421,-47.56492030, , 90307,201.883519,-47.564920, -3.93,  0.33,      ,      ,23.219, 0.597,21.773, 0.189,20.775, 0.707
201.86839345,-47.56487825, , 90308,201.868379,-47.564878,-10.75,  0.21,      ,      ,22.403, 0.204,21.343, 0.102,20.183, 0.200
201.86737521,-47.56488540, , 90309,201.867377,-47.564879,  1.28,  7.13,      ,      ,22.409, 0.190,21.344, 0.217,20.144, 0.220
201.86628397,-47.56492716, , 90310,201.866293,-47.564921,  6.71,  6.62,      ,      ,22.538, 0.465,21.202, 0.192,20.142, 0.226
201.85206448,-47.56492112, , 90311,201.852064,-47.564915, -0.44,  6.70,18.795, 0.078,19.063, 0.048,18.517, 0.036,17.707, 0.019
201.84998427,-47.56492396, , 90312,201.849986,-47.564927,  1.36, -3.27,19.937, 0.036,20.321, 0.073,19.633, 0.033,18.798, 0.055
201.84559467,-47.56490334, , 90313,201.845592,-47.564905, -2.01, -1.82,19.174, 0.066,19.519, 0.126,19.025, 0.093,18.159, 0.064
201.84522253,-47.56488140, , 90314,201.845262,-47.564903, 29.10,-23.70,      ,      ,22.430, 0.700,21.148, 0.244,20.072, 0.158
201.84008560,-47.56486907, , 90315,201.840090,-47.564870,  3.25, -1.02,20.622, 0.068,21.102, 0.197,20.236, 0.114,19.351, 0.088
201.83478738,-47.56493135, , 90316,201.834786,-47.564930, -0.94,  1.48,18.207, 0.019,18.523, 0.018,17.975, 0.012,17.216, 0.022
201.83202052,-47.56491635, , 90317,201.832021,-47.564918,  0.44, -1.87,20.510, 0.243,20.720, 0.181,19.903, 0.082,19.029, 0.046
201.82541946,-47.56492124, , 90318,201.825419,-47.564935, -0.42,-15.06,      ,      ,21.095, 0.073,20.350, 0.082,19.360, 0.107
201.81860318,-47.56492804, , 90319,201.818604,-47.564929,  0.52, -0.93,18.036, 0.083,18.293, 0.015,17.633, 0.011,16.751, 0.031
201.81547174,-47.56491510, , 90320,201.815473,-47.564916,  0.97, -1.11,18.761, 0.187,19.054, 0.039,18.471, 0.020,17.656, 0.026
201.81285104,-47.56494841, , 90321,201.812853,-47.564944,  1.49,  4.95,      ,      ,21.492, 0.360,20.390, 0.103,19.371, 0.086
201.81246110,-47.56491187, , 90322,201.812445,-47.564904,-11.89,  8.73,20.292, 0.402,20.387, 0.081,19.830, 0.072,18.954, 0.086
201.79972519,-47.56493240, , 90323,201.799716,-47.564940, -6.70, -8.32,      ,      ,21.649, 0.093,20.818, 0.178,19.816, 0.128
201.79676254,-47.56488021, , 90324,201.796752,-47.564884, -7.82, -4.03,      ,      ,19.688, 0.032,19.121, 0.045,18.329, 0.058
201.79623634,-47.56489672, , 90325,201.796234,-47.564895, -1.81,  1.88,18.687, 0.170,18.879, 0.045,18.335, 0.034,17.575, 0.021
201.78885458,-47.56490744, , 90326,201.788854,-47.564908, -0.51, -0.67,18.090, 0.124,18.316, 0.020,17.786, 0.018,17.008, 0.050
201.78404433,-47.56491608, , 90327,201.784053,-47.564913,  6.44,  3.31,20.205, 0.049,20.424, 0.062,19.664, 0.017,18.736, 0.012
201.76712541,-47.56493615, , 90328,201.767126,-47.564936,  0.52,  0.04,18.667, 0.191,18.913, 0.170,18.514, 0.013,17.716, 0.040
201.75631144,-47.56490034, , 90329,201.756312,-47.564902,  0.37, -1.76,19.064, 0.125,18.829, 0.048,17.991, 0.014,17.063, 0.032
201.75369020,-47.56490532, , 90330,201.753702,-47.564901,  8.67,  4.61,18.438, 0.150,18.758, 0.146,18.313, 0.079,17.417, 0.077
201.75140485,-47.56487770, , 90331,201.751406,-47.564878,  0.93, -0.39,14.290, 0.016,16.123, 2.057,12.266, 0.018,10.860, 0.025
201.74829115,-47.56489017, , 90332,201.748293,-47.564887,  1.41,  3.53,      ,      ,21.280, 0.094,20.595, 0.121,19.636, 0.132
201.73960574,-47.56491799, , 90333,201.739605,-47.564918, -0.55, -0.07,19.341, 0.157,19.673, 0.189,18.950, 0.077,18.177, 0.107
201.72988367,-47.56490427, , 90334,201.729883,-47.564904, -0.45,  0.42,      ,      ,21.300, 0.241,20.715, 0.337,19.677, 0.200
201.72114913,-47.56491566, , 90335,201.721152,-47.564917,  2.08, -1.41,19.344, 0.107,19.596, 0.148,18.960, 0.052,18.200, 0.101
201.71518094,-47.56491056, , 90336,201.715182,-47.564911,  0.74, -0.60,19.305, 0.426,19.337, 0.025,18.731, 0.037,17.937, 0.045
201.68497958,-47.56486350, , 90337,201.684979,-47.564868, -0.51, -4.99,18.377, 0.156,      ,      ,17.883, 0.034,17.043, 0.063
201.65845088,-47.56481902, , 90338,201.658451,-47.564819,  0.17,  0.14,18.595, 0.101,18.818, 0.053,18.151, 0.024,17.341, 0.040
201.65488881,-47.56482009, , 90339,201.654894,-47.564819,  3.75,  1.31,20.515, 0.279,20.686, 0.176,20.028, 0.139,19.108, 0.114
201.65311473,-47.56485994, , 90340,201.653116,-47.564855,  1.02,  5.41,19.585, 0.475,19.453, 0.067,18.826, 0.024,18.065, 0.044
201.64698138,-47.56484997, , 90341,201.646985,-47.564862,  2.67,-13.10,20.221, 0.398,20.054, 0.137,19.274, 0.057,18.375, 0.073
201.63942753,-47.56481432, , 90342,201.639429,-47.564817,  1.00, -2.87,18.874, 0.118,18.952, 0.038,18.281, 0.021,17.452, 0.035
201.61579458,-47.56480816, , 90343,201.615790,-47.564810, -3.38, -2.01,18.935, 0.073,19.224, 0.076,18.650, 0.048,17.811, 0.067
201.61383271,-47.56482899, , 90344,201.613834,-47.564840,  0.87,-12.05,20.216, 0.162,20.274, 0.224,19.544, 0.179,18.713, 0.142
201.59555983,-47.56472893, , 90345,201.595558,-47.564729, -1.31,  0.05,17.099, 0.046,18.253, 0.035,18.304, 0.022,18.205, 0.117
201.58884915,-47.56480160, , 90346,201.588843,-47.564792, -4.50, 10.56,      ,      ,21.749, 0.237,20.678, 0.099,19.954, 0.134
201.58785258,-47.56474456, , 90347,201.587852,-47.564748, -0.47, -3.83,20.780, 0.340,21.030, 0.089,20.383, 0.153,19.519, 0.290
201.57656989,-47.56476658, , 90348,201.576572,-47.564766,  1.52,  0.51,20.528, 0.404,20.646, 0.088,19.806, 0.063,18.913, 0.103
201.56438402,-47.56469895, , 90349,201.564371,-47.564715, -9.53,-17.56,19.718, 0.058,20.089, 0.101,19.393, 0.049,18.556, 0.074
201.56296795,-47.56468495, , 90350,201.562955,-47.564686, -9.56, -1.27,      ,      ,22.677, 0.636,21.235, 0.151,20.230, 0.256
201.54221596,-47.56471118, , 90351,201.542239,-47.564720, 16.93, -9.65,      ,      ,22.809, 0.374,21.544, 0.169,20.292, 0.162
201.51484917,-47.56463071, , 90352,201.514853,-47.564632,  2.87, -1.35,19.461, 0.083,19.695, 0.038,19.092, 0.023,18.300, 0.034
